xloc (m),yloc (m),t (seconds),mass (grams),vX (Km/s),vY (Km/s),vZ (Km/s),
79.220732955955,95.949242639290,103397193.443010613322,0.000518284849,-4.103719162973,3.085859705558,-4.150075263076,
39.222701953417,65.547789017756,26992716.934127058834,0.000000271346,20.328726707716,-46.189870484786,-13.734952819388,
95.022204883835,3.444608050291,69181210.630620881915,0.000000829668,-6.856677534864,15.370983455189,-23.142397575455,
64.631301011126,70.936483085807,118998996.014978662133,0.000075414115,-15.877089500008,12.738727378773,-23.345336426937,
58.526775097978,22.381193949114,118459789.911315336823,0.000000012885,-1.126777169432,0.027407660023,-1.616917260101,
13.862444282868,14.929400555906,40603901.510230764747,0.000000012964,13.985667418874,-10.086156962826,-16.803036573770,
19.659525043121,25.108385797603,97137924.534802064300,0.000000019536,-0.550452195054,-3.056938641663,-8.607178709405,
28.583901882037,75.720022911072,118848003.585833147168,0.000017009913,-41.616645953454,23.608625368807,-13.274094883678,
93.401068422918,12.990620847373,89692114.846327349544,0.000026723767,-1.829824916955,-29.178453454026,-10.131309706082,
52.853313550621,16.564872949978,94920512.520210042596,0.000000147828,-2.622998234599,1.705064310496,-3.834191559600,
22.897696871682,91.333736150167,24026966.031067080796,0.000221262217,23.671047653075,2.785630200025,-36.381802255201,
96.189808085505,0.463422413407,122187882.075709700584,0.000277656181,10.128883790838,11.769391490051,-1.354990744121,
18.184702830285,26.380291652199,22948586.427062179893,0.000387123879,-6.229436282064,6.321196840795,-4.988365551228,
51.324953986705,40.180803375194,11978427.945811953396,0.000003455164,-13.516549451907,-19.576103300779,-4.804795891172,
90.271610991528,94.478718972165,77399450.100366845727,0.000595060782,-0.380402017123,-5.743908704435,-16.015179326800,
81.747632969885,17.361905022511,1847.155198815046,0.000000179993,65.796168185139,-26.597068132530,-2.111923035169,
22.962571458582,35.894361928511,2181.857867161278,0.000000042066,65.798023540514,-26.597068132530,-2.053305850446,
63.710187265682,5.945878697454,1331.505718316534,0.000196743588,65.793207590960,-26.597068132530,-2.202226520246,
0.603583365667,28.808515262636,1880.317980981315,0.000001003004,65.796354346912,-26.597068132530,-2.106115241182,
82.455751841113,53.753565606303,2644.955851589795,0.000165777202,65.800504515714,-26.597068132530,-1.972199845623,
0.498320514325,16.622678387792,1401.407290568459,0.000167466132,65.793616191788,-26.597068132530,-2.189985196576,
27.877147072020,64.493844768651,1010.528527086775,0.000000541450,65.791302118931,-26.597068132530,-2.258435796987,
67.545774214899,25.221419459482,2897.851106007118,0.000000035209,65.801817157534,-26.597068132530,-1.927907030977,
10.965516110190,56.584961038435,1239.142228886019,0.000003272418,65.792664198862,-26.597068132530,-2.218401309347,
26.505359319321,89.589939712980,2282.026191740530,0.000000181465,65.798568650139,-26.597068132530,-2.035762841425,
44.673730062064,81.110564384679,790.479154676548,0.000024930435,65.789968056292,-26.597068132530,-2.296969722404,
34.010116088344,61.623906586713,1566.734589989879,0.000000010538,65.794573527921,-26.597068132530,-2.161032399713,
94.763930790112,33.354727319983,1743.624667362426,0.000000090220,65.795583710309,-26.597068132530,-2.130054218386,
16.042104494628,11.708946957396,1930.490496473038,0.000015507963,65.796635019597,-26.597068132530,-2.097328503481,
50.078575751321,12.631447989936,2896.101734364638,0.000000082058,65.801808179904,-26.597068132530,-1.928213424048,
38.956937194422,49.013766331626,3437.689402799821,0.000000233395,65.804519413093,-26.597068132530,-1.833355275294,
52.922695024288,90.970071911994,2619.024536667392,0.000000027460,65.800368235046,-26.597068132530,-1.976741481807,
46.965723894088,21.976761984528,1554.405504137510,0.000000200321,65.794502575358,-26.597068132530,-2.163191534454,
64.558025572350,43.731821030233,1610.799294608878,0.000000051481,65.794826536392,-26.597068132530,-2.153315536487,
4.296771328193,83.550753064121,1638.373601796571,0.000000384834,65.794984400743,-26.597068132530,-2.148486550951,
27.409906590694,99.789847704978,3263.299287470989,0.000001568679,65.803661328069,-26.597068132530,-1.863899829476,
54.367301926652,38.668132963599,2442.828717564233,0.000000155070,65.799433946060,-26.597068132530,-2.007600341601,
96.447357210575,14.933088172076,5672.813374747522,0.000000504719,4.914422336580,-31.231453556901,-27.190710947322,
54.296231388026,94.760246438537,6246.218399323523,0.000000039152,4.955915926660,-31.231453556901,-27.183178733382,
74.690692109204,74.110601474955,4072.510022422299,0.000000043122,4.798558545671,-31.231453556901,-27.211397329187,
83.025272021814,41.084450967148,6132.750421321020,0.000000021079,4.947705900617,-31.231453556901,-27.184674267758,
68.236617056636,14.957952689479,5095.565801935270,0.000000056816,4.872639123633,-31.231453556901,-27.198229661027,
77.299815290234,74.075008878786,5527.711674245074,0.000016920761,4.903920452031,-31.231453556901,-27.192606953421,
55.874755968086,31.739531701208,9797.173825889826,0.000000015970,5.212614631427,-31.231453556901,-27.135124054025,
87.903153518432,73.268520666423,7237.585983260535,0.000003689156,5.027627458597,-31.231453556901,-27.170006824818,
40.014566559733,99.077145318444,4045.984076617286,0.000000011490,4.796637297575,-31.231453556901,-27.211736059256,
98.800390967956,53.809940228121,3631.148885859875,0.000000009275,4.766588088739,-31.231453556901,-27.217015756975,
73.366556234191,38.124489574533,9752.523056315258,0.000011902264,5.209389668379,-31.231453556901,-27.135743365644,
26.060301169128,89.994585272883,1309.544455625117,0.000000018761,4.598312960685,-31.231453556901,-27.245950646632,
4.505731714950,68.960379391994,4084.920562131796,0.000000026788,4.799457420609,-31.231453556901,-27.211238802945,
55.514674637563,59.129846650672,4025.309598011896,0.000000007930,4.795139848877,-31.231453556901,-27.211999973409,
64.367881672703,68.080671506056,5641.623886531219,0.000000007952,4.912165027149,-31.231453556901,-27.191118834450,
84.350694799193,59.832475211887,1930.832676689490,0.000019463912,4.643362806261,-31.231453556901,-27.238309245850,
8.510737131666,4.900699038615,2315.683639400639,0.000000383737,4.671262134998,-31.231453556901,-27.233538491890,
73.448142805050,89.002240666233,4503.119796154089,0.000002713764,4.829743834278,-31.231453556901,-27.205879570754,
12.774379705434,21.153612740212,4076.974350891076,0.000000040191,4.798881890234,-31.231453556901,-27.211340307429,
71.038772727699,35.498780918459,6599.706429265440,0.000016249529,4.981489809158,-31.231453556901,-27.178503785241,
45.130269008420,20.180110715696,3687.409501539543,0.000000010553,4.770663752213,-31.231453556901,-27.216301660704,
86.045329394820,97.328897928984,3072.534733140608,0.000000348561,4.726114860347,-31.231453556901,-27.224072932791,
54.647664804114,8.703734802115,6968.117407287471,0.000000029031,5.008138632348,-31.231453556901,-27.173605873389,
20.092570369460,63.798723471979,1427.409658009070,0.000000770143,4.606860381673,-31.231453556901,-27.244506715059,
51.579106095737,91.128073571204,6524.557126874104,0.000000517400,4.976053333064,-31.231453556901,-27.179499663342,
43.808802927226,45.549717595467,5008.714478332549,0.000000012489,4.866351520873,-31.231453556901,-27.199355352626,
58.066641474432,33.051014711247,5156.327451590449,0.000004449850,4.877037809283,-31.231453556901,-27.197441257036,
43.098873878178,14.534432346025,1870.603082155809,0.000000181911,4.638996089277,-31.231453556901,-27.239053287638,
72.527740663617,3.860883695317,2673.856162324548,0.000040786490,4.697223037795,-31.231453556901,-27.229072779959,
20.396158832290,48.752762352167,7128.855306218378,0.000000062967,5.019764020191,-31.231453556901,-27.171460724531,
54.873183867003,77.795409566888,4597.595907039475,0.000001031997,4.836585062957,-31.231453556901,-27.204664189287,
57.592249425219,44.971251301765,4570.895570197143,0.000000010107,4.834651662228,-31.231453556901,-27.205007848336,
75.693693474405,98.423175248920,4595.326445194427,0.000001198459,4.836420729695,-31.231453556901,-27.204693404787,
13.719856119173,14.225373479073,631.044010223224,0.000000029966,4.549100274132,-31.231453556901,-27.254210599814,
91.495617438503,34.894271425431,6247.186887672171,0.000000118678,4.955986000111,-31.231453556901,-27.183165957809,
97.590722047209,61.335866507767,9196.870637759566,0.000002139410,5.169250769782,-31.231453556901,-27.143418266722,
26.829361755545,94.614413830718,2857.088650844060,0.000000019834,4.710502365038,-31.231453556901,-27.226778659843,
89.829844974892,63.519314612551,7901.110326881520,0.000000045719,5.075604607921,-31.231453556901,-27.161085151134,
