xloc (m),yloc (m),t (seconds),mass (grams),vX (Km/s),vY (Km/s),vZ (Km/s),
1388.338754671924,91.100561680097,54622572.576156765223,0.000091506864,-3.300528701097,-1.284709777200,-5.437134937571,
1496.321303059399,340.760462523862,106591897.630502760410,0.000005890884,-5.911813097905,1.934192324152,-5.183807971683,
500.230008584468,601.495042596442,41463845.602922126651,13.547619464021,7.613899859839,3.807232782940,-1.042542753967,
1789.985614214864,835.247901450030,141425344.163848906755,0.000000012967,1.100242117682,-7.606228918284,-2.665787433081,
1288.836354206998,1473.684513758586,92511499.328427135944,0.000000049414,7.372214582557,-1.188732001186,-2.000755891716,
1624.433224294278,318.246940145240,115617583.053868293762,3357.229144179888,5.703188002950,3.758104177266,-1.368718716863,
1332.633086475233,1362.188967087267,63177753.342214882374,0.000306548996,6.828626309505,1.875087010835,-1.938896561842,
699.780581244699,1147.666707812455,88892848.594168990850,0.000112726604,-5.597180517457,0.259974752911,-4.376700860131,
1461.938084135723,1636.467459195264,7189904.544851493090,0.000045689630,0.451304058097,-5.834680533969,-6.100576284057,
1179.210797995894,397.775338981158,3621277.270032909699,0.000000738743,0.180907449443,3.582493167007,-5.905785776930,
284.630945708398,1101.139968686137,49305953.675525628030,0.000000035067,-4.149365377056,3.232647326086,-4.975716508619,
1721.276109062464,795.876291456607,148840609.334681034088,0.000000048762,-2.233595917151,-2.909440066902,-6.044383997608,
592.113729413662,1815.674538868845,60044460.041708938777,0.000004652846,-3.614295005291,1.697409031664,-5.615171252038,
1649.472486357504,897.341637139103,68080781.574189245701,0.000000037683,-6.447890254550,2.817253342080,-1.856992458065,
1448.107959035496,1570.279751387943,100587879.119133859873,0.000001230718,4.526288666761,3.940168715068,-2.837587486156,
1706.678786004877,1526.326000081265,18597542.228231456131,0.000009035044,2.212987609337,1.935922000817,-6.699481545210,
769.454826336142,824.331078896048,62236278.233223840594,0.009090437606,-0.895749086805,-4.053976744437,-6.807525343729,
1740.882867391032,33.932864997906,116382368.192413717508,0.000000492637,4.210088453731,4.455075988177,-2.495629824188,
1067.723954945183,737.427758986231,153178533.834957063198,0.000000186629,1.904604156061,-4.755381139824,-6.245269882667,
629.759431878869,463.557157035228,33305352.618231475353,0.235398731095,2.996446177676,-4.937488350953,-4.455898626215,
1400.611209428779,131.463383667820,75809751.135000869632,0.000398776022,0.860955612432,-8.321744488942,-1.081597771433,
593.746038914118,676.543623273773,14867255.723034333438,0.000000127004,-2.110537927186,-1.599056579934,-5.973000068474,
1836.455395898417,262.402226411858,98566258.865758463740,0.000004525849,-2.677692804408,4.835253233169,-5.628828146945,
1388.487327302532,114.284639174051,13352374.992695916444,0.000403673646,-5.527465327994,-4.498052150349,-1.307063061921,
1550.449552700486,62.879893860537,38956949.751383602619,0.000655454202,-6.053485166004,-4.153870710967,-3.930011402862,
1678.076038497746,728.485638598810,53602760.090619586408,0.033197635567,-4.774037779482,-2.905187648538,-7.509133982147,
1203.183863185307,1602.311785460515,112343633.071060001850,0.000043718566,-5.604710039146,-2.067579432379,-4.673470223823,
1958.367672643205,1879.593887531802,113024138.850599497557,0.000000015265,-5.796484480455,-0.872630124258,-3.691534400136,
